2019-11-01,74.57861465812859
2019-12-01,82.58309533913555
2020-01-01,89.45711980228828
2020-02-01,63.673721040719705
2020-03-01,62.21987060115978
2020-04-01,47.33840924548984
2020-05-01,59.22425317696272
2020-06-01,68.75945519992898
2020-07-01,88.54771911693665
2020-08-01,92.05743047146989
2020-09-01,74.44054689491963
2020-10-01,57.74583512942565
2020-11-01,63.77312440759732
2020-12-01,70.47684627274539
2021-01-01,76.52778540069556
2021-02-01,52.230809102009744
2021-03-01,50.749816020035055
2021-04-01,34.814180383021046
2021-05-01,46.698554964969446
2021-06-01,55.32631736031418
2021-07-01,75.90932179206153
2021-08-01,79.93070352043021
2021-09-01,62.42471154450814
2021-10-01,44.71726258296088
2021-11-01,50.81260002686587
2021-12-01,57.91547455967945
2022-01-01,64.21898680361144
2022-02-01,39.46588483112409
2022-03-01,37.993220778324726
2022-04-01,22.38107053418471
2022-05-01,34.265896002781176
2022-06-01,43.172116590139765
2022-07-01,63.511245837116284
2022-08-01,67.37561567965987
2022-09-01,49.835595352230406
2022-10-01,32.43891634166857
2022-11-01,38.5133724303592
2022-12-01,45.49376241787363
2023-01-01,51.71976972253827
2023-02-01,27.1066351116161
2023-03-01,25.631415201286615
2023-04-01,9.919999777512905
2023-05-01,21.804686886402564
2023-06-01,30.625459403895764
2023-07-01,51.039424530815424
2023-08-01,54.95197526002157
2023-09-01,37.42239692008035
2023-10-01,19.930354608148864
2023-11-01,26.01121837867617
2023-12-01,33.02919414489749
2024-01-01,39.278984723516224
2024-02-01,14.622899532460647
2024-03-01,13.148463916143918
2024-04-01,-2.532490855913293
2024-05-01,9.352238710229319
2024-06-01,18.19923194183014
2024-07-01,38.590232826069155
2024-08-01,42.48799870107531
2024-09-01,24.95521611826382
2024-10-01,7.492437122232992
2024-11-01,13.57133462255903
2024-12-01,20.577776764211205
2025-01-01,26.820269174154202
2025-02-01,2.177363858129257
2025-03-01,0.7026875722559515
2025-04-01,-14.987614397946851
2025-05-01,-3.1028978602962005
2025-06-01,5.736049246337764
2025-07-01,26.134096970171584
2025-08-01,30.036399746195066
2025-09-01,12.504600421827739
2025-10-01,-4.967158356207305
2025-11-01,1.1123425165399814
2025-12-01,8.122323882342318
2026-01-01,14.367055818522212
2026-02-01,-10.279893892369659
2026-03-01,-11.754496326046567
2026-04-01,-27.441930001966433
2026-05-01,-15.557209466374536
2026-06-01,-6.7157933145911315
2026-07-01,13.680092006198725
2026-08-01,17.581002582437037
2026-09-01,0.048901534009716766
2026-10-01,-17.42010169557289
2026-11-01,-11.340785974529824
2026-12-01,-4.331890659995238
2027-01-01,1.9121540520345168
2027-02-01,-22.733554590197627
2027-03-01,-24.20817968626271
2027-04-01,-39.896493530973835
2027-05-01,-28.011774222195776
2027-06-01,-19.171115725056698
2027-07-01,1.225433153752558
2027-08-01,5.126770942362141
2027-09-01,-12.40523751859856
2027-10-01,-29.875086319629354
2027-11-01,-23.795713782675634
2027-12-01,-16.786485200931583
2028-01-01,-10.542229606338921
2028-02-01,-35.18831908463402
2028-03-01,-36.662937226487
2028-04-01,-52.35098098137307
2028-05-01,-40.466261296133204
2028-06-01,-31.625370304031367
2028-07-01,-11.229025045563073
2028-08-01,-7.327818351938643
2028-09-01,-24.859855224418713
2028-10-01,-42.329444552213474
2028-11-01,-36.25008944986948
2028-12-01,-29.240963134966968
2029-01-01,-22.996772252092207
2029-02-01,-47.64274486650093
2029-03-01,-49.117365142333156
2029-04-01,-64.80549177736032
2029-05-01,-52.92077220764204
2029-06-01,-44.079952559269316
2029-07-01,-23.683544817578696
2029-08-01,-19.782297895963953
2029-09-01,-37.314326050045494
2029-10-01,-54.783995000160004
2029-11-01,-48.704634547807316
2029-12-01,-41.69547685115892
2030-01-01,-35.45126611075599
2030-02-01,-60.09727458618016
2030-03-01,-61.571894207176534
2030-04-01,-77.25999540948779
2030-05-01,-65.3752758043204
2030-06-01,-56.534434263311276
2030-07-01,-36.138045695309565
2030-08-01,-32.236811118112136
2030-09-01,-49.76884194753363
2030-10-01,-67.23848646463185
2030-11-01,-61.1591276539903
2030-12-01,-54.1499795871883
2031-01-01,-47.9057749402942
2031-02-01,-72.55177241135706
2031-03-01,-74.02639223329729
2031-04-01,-89.71450123992729
2031-05-01,-77.82978164563787
2031-06-01,-68.98894682263374
2031-07-01,-48.592552370967056
2031-08-01,-44.69131400574448
2031-09-01,-62.22334401420742
2031-10-01,-79.69299602885516
2031-11-01,-73.61363671443584
2031-12-01,-66.60448569260572
2032-01-01,-60.360279175848994
2032-02-01,-85.00628002372554
2032-03-01,-86.48089978400385
2032-04-01,-102.16900639578971
2032-05-01,-90.28428679816226
2032-06-01,-81.44344991366172
2032-07-01,-61.047057267464695
2032-08-01,-57.14582006464081
2032-09-01,-74.67785032502422
2032-10-01,-92.14750003896344
2032-11-01,-86.06814087913408
2032-12-01,-79.05899076408801
2033-01-01,-72.81478482111994
2033-02-01,-97.46078463278273
2033-03-01,-98.93540441198269
2033-04-01,-114.62351175865375
2033-05-01,-102.73879216205061
2033-06-01,-93.89795591014376
2033-07-01,-73.50156270991779
2033-08-01,-69.60032515039863
2033-09-01,-87.13235533347738
2033-10-01,-104.60200575341523
2033-11-01,-98.52264654614817
2033-12-01,-91.51349615284508
2034-01-01,-85.26929003380343
2034-02-01,-109.91529016344022
2034-03-01,-111.38990993683386
2034-04-01,-127.07801705799702
2034-05-01,-115.19329746107955
2034-06-01,-106.35246101505412
2034-07-01,-85.95606798483824
2034-08-01,-82.05483053477508
2034-09-01,-99.58686074157565
