,NG_proj,Coal_proj,TotalNet_proj,Solar_proj,Wind_proj,TotalRew_proj
23,138.89542565498914,44.717262582960885,308.12148398736304,7.7051149192850135,27.669448840224486,58.86163580796378
24,123.57227401005251,50.812600026865866,305.02664332461205,6.460520062748529,29.50878107764125,60.806868753608036
25,129.3467145389902,57.91547455967945,326.20509406471336,5.882646258778213,31.121497037849547,63.7807639440961
26,136.18141024287723,64.21898680361144,346.9840170839115,6.266906643410347,32.07205652127746,66.40645588641803
27,126.72981984497231,39.46588483112409,299.3798099883009,6.631724254208037,29.757175914168762,62.242529232065785
28,131.15894392012044,37.993220778324726,309.7049816324028,8.511391826616237,32.80339326551042,69.78788839989734
29,123.28386103728208,22.38107053418471,284.2022143766987,9.467412916320928,35.57521560544513,73.66363953466013
30,137.19226131768252,34.265896002781176,317.91760476332365,9.91352225322645,32.00553189104927,75.14451084475209
31,155.83907852562274,43.17211659013977,343.2039565890057,10.788928377180063,30.08931399546835,70.58957921762816
32,192.06258617599687,63.51124583711629,397.41067607638405,10.644050723378383,26.930790822806987,64.03633652173723
33,189.81702381618285,67.37561567965986,396.03717920263495,10.178212433875114,27.080615480275426,61.08701766827101
34,164.59373794858215,49.835595352230406,343.69781622314576,9.66896828108182,26.371918858038182,59.02494002037896
35,148.2793086041255,32.43891634166857,308.27961898909666,8.56127155376133,29.55775490328436,61.261399800614974
36,132.58901985336408,38.513372430359205,305.1740265427229,7.3166890015522,31.35427381708868,63.295586580763455
37,137.33710924065164,45.49376241787363,326.2031274217917,6.7346462968729925,33.027999519079486,66.29036629732944
38,144.98281893278173,51.719769722538274,346.9687696912261,7.120688120946263,33.92911126765383,68.86154873777483
39,135.8958930499374,27.1066351116161,299.4724665520014,7.4830884211970075,31.630290070538024,64.66189892607592
40,139.87304424110076,25.63141520128661,309.7704462192213,9.367458338773153,34.671692431854076,72.26817392583672
41,131.75421285481528,9.919999777512905,284.2269315891365,10.322819806771099,37.556877224785794,76.1968691226823
42,145.39539656904483,21.804686886402564,317.9192161916955,10.766528405386676,33.973580510926425,77.68875677549832
43,164.47917554180253,30.625459403895764,343.1629230987945,11.64282015915993,31.964075346070782,73.05263728549875
44,200.74187188542984,51.03942453081542,397.45780023945986,11.502248332459985,28.985770078376852,66.64430435499068
45,198.7807544055008,54.95197526002157,396.10431386894163,11.033232702138074,29.018937544759623,63.60951608551565
46,172.9186086376252,37.42239692008035,343.75203349644426,10.523935074914585,28.33953543398823,61.61481199792291
47,156.81287629831837,19.930354608148864,308.30710708861244,9.416954331257315,31.526089614030038,63.854654344638256
48,141.30705698612024,26.011218378676173,305.2043290403625,8.172368535147902,33.339503750823745,65.85713444458104
49,146.57084041751753,33.02919414489749,326.27252389522596,7.591427459066021,34.98915346186205,68.84447008643917
50,153.80905303927153,39.278984723516224,347.0416425476059,7.976998545461452,35.909778540310825,71.43508187868039
51,144.538900080557,14.622899532460648,299.5170943559256,8.340037617736868,33.60461989284045,67.24816521932102
52,148.74314677043208,13.148463916143918,309.822191823448,10.223164952617331,36.64792237130019,74.83272739677112
53,140.74678774899897,0.0,284.2893432686895,11.17870072573667,39.488371466079975,78.74255122674866
54,154.5222354456675,9.35223871022932,317.98767606544664,11.623043715430875,35.91044678695382,80.23051221740633
55,173.38646131377476,18.199231941830142,343.2425457510265,12.499101444176882,33.93775514376571,75.62333130682975
56,209.62946714907062,38.590232826069155,397.51434665218363,12.357391812350695,30.888331321514663,69.16334677956608
57,207.52542925479625,42.48799870107531,396.1556223114152,11.88921578801315,30.967534673234162,66.15902320513047
58,181.98428107947083,24.95521611826382,343.806723209219,11.379932291588128,30.27657220550332,64.14030450431015
59,165.77368813426816,7.492437122232992,308.36879345786645,10.272762350977407,33.46284299134714,66.37894116996371
60,150.17518144937333,13.57133462255903,305.2652787098207,9.028177412215367,35.269589844786594,68.39272279024306
61,155.17985244222157,20.577776764211205,326.3232402847007,8.446945233222127,36.92874055227906,71.38271179603434
62,162.62281352057076,26.820269174154202,347.0914489554456,8.832640711131777,37.841665176017095,73.96639819548696
63,153.44472370468142,2.177363858129257,299.5742942182312,9.195510989311373,35.53900744713678,69.774942934824
64,157.5348653954261,0.7026875722559515,309.8775285229035,11.07896667407814,38.58156009119593,77.36724442466243
65,149.4769696673464,0.0,284.34188800511436,12.034456387468914,41.43966302669838,81.28379475943498
66,163.1849559141563,0.0,318.03863762023377,12.47863174068688,37.85961840646357,82.77315536846803
67,182.15949707674253,5.736049246337764,343.29058532524584,13.354751310066336,35.87239921425292,78.15565959863342
68,218.41239648301968,26.134096970171584,397.56842668698687,13.21334234084522,32.851040576774764,71.71408575225351
69,216.380169495818,30.03639974619507,396.2110734427884,12.744944452413778,32.912077000943434,68.69890335033101
70,190.67773485631068,12.50460042182774,343.86128925574235,12.235657221961224,32.225676543170856,66.68874441161779
71,174.519829522322,0.0,308.42152805227363,11.128537276248894,35.4120591635504,68.92781082989605
72,158.96789396120968,1.1123425165399814,305.31820614353677,9.883952110937779,37.221437096044205,70.9375641393876
73,164.1027569866744,8.122323882342316,326.378846392486,9.302796855274288,38.87683846944695,73.92660738087129
74,171.4428414224028,14.367055818522212,347.1472932609752,9.688459462991537,39.792801887851695,76.51276226541701
75,162.21849412940975,0.0,299.6282032053886,10.051374344654462,37.48915723308729,72.32292474254932
76,166.36596831199336,0.0,309.9319252135168,11.93474326366042,40.532005780812256,79.91246763401732
77,158.33899193677726,0.0,284.39701552289006,12.89024514823749,43.383142063168876,83.82662037527828
78,172.08087444626568,0.0,318.09417955329036,13.334464799039528,39.80393402544468,85.31548210472413
79,190.9999872685634,0.0,343.3468921189914,14.210568027162962,37.82244777241079,80.70166296047499
80,227.24791561238172,13.680092006198725,397.6231523234536,14.069079608485804,34.79001390145466,74.25352681608504
81,225.17960696114181,17.581002582437037,396.26544017958327,13.600740347171211,34.85821945584039,71.24221493163326
82,199.55821132046813,0.048901534009716766,343.9158876732732,13.091454103427642,34.170018713272775,69.2290049536784
83,183.37383289535325,0.0,308.47660587262544,11.98432094666944,37.35635720090906,71.46791819104979
84,167.79849749554376,0.0,305.37323348606947,10.739735841223505,39.16469684289946,73.47910735052609
85,172.8679450378625,0.0,326.43317256249327,10.158560258733173,40.82157779859489,76.46848769997841
86,180.25972023489345,1.9121540520345168,347.2015570800918,10.544231552329148,41.736342031578346,79.05376271837922
87,171.05861518762805,0.0,299.6829736154661,10.907134647616145,39.43308684279037,74.86334856949856
88,175.17728244110677,0.0,309.9865679618277,12.790526494290551,42.475818619426455,82.45387473500789
89,167.13477051916408,0.0,284.4514669691187,13.746025162657444,45.32970411974741,86.36888207383802
90,180.8596217222401,0.0,318.14852252174177,14.19023310791677,41.75016594535375,87.85792162378614
91,199.80658472543655,0.0,343.40103487670905,15.066340654182484,39.76641732916739,83.24279198412863
92,236.05701079853955,1.225433153752558,397.6777089665539,14.92487322985574,36.73835402614389,76.79699490342918
93,234.00683151695716,5.126770942362142,396.320090768637,14.456518476449752,36.803730459979356,73.78430341279899
94,208.34471752235797,0.0,343.9704776173351,13.947231971970426,36.116240155436415,71.77218094642886
95,192.17364060280818,0.0,308.53107032770373,12.840102306203105,39.302596058972135,74.01114878356042
96,176.61006254116418,0.0,305.42771115427445,11.595517184937924,41.11134543672007,76.02182614906468
97,181.71237834238647,0.0,326.4878337703517,11.014346973768511,42.767642511729356,79.01108633984575
98,189.07818131932967,0.0,347.2562346089846,11.400015972139439,43.682879973684294,81.59667497749227
99,179.86539811708718,0.0,299.7375185385792,11.762922181951296,41.379471091747476,77.40646636102842
100,183.99853952192126,0.0,310.0411463018183,13.646307970037904,44.42224894921585,84.99664204861
101,175.96383349466072,0.0,284.5060953845424,14.60180748828152,47.27504953842423,88.91134477491858
102,189.69724214257562,0.0,318.2031793324219,15.046018526705707,43.69564164433064,90.40032094257595
103,208.63021171620048,0.0,343.4557440947602,15.922124931911473,41.712785814004356,85.7856584155399
104,244.87938279570182,0.0,397.73230984553453,15.780651959872117,38.68299777406296,79.33902759962457
105,242.8200943432167,0.0,396.3746670562266,15.312301300218456,38.74949065059728,76.32682785543966
106,217.17843944078635,0.0,344.02506977942113,14.803014864638,38.0617199891973,74.31431775674056
107,201.0006791290533,0.0,308.58569533791734,13.695884276383733,41.24806901997754,76.5532661323487
108,185.43119354802317,0.0,305.4823327058062,12.451299159298756,43.05665670560708,78.56412592155502
109,190.516994567249,0.0,326.54240727835185,11.870127528769176,44.713184194738865,81.55342894165967
110,197.89584738519451,0.0,347.3108038447737,12.255797133648455,45.628234908543384,84.13890579294885
111,188.6889319164433,0.0,299.7921224853958,12.618702520453722,43.324886677819855,79.94862391656713
112,192.81480072874604,0.0,310.0957415013982,14.502089909509316,46.36764635062347,87.53892452840448
113,184.77617259994247,0.0,284.5606774763246,15.45758920317481,49.22087507326378,91.45373583071613
114,198.50528152707275,0.0,318.25775399143214,15.901799424236732,45.641415767260646,92.94273459033971
115,217.4452821527359,0.0,343.51030503556217,16.777906130965174,43.65820762099822,88.32790556580986
116,253.695083808557,0.0,397.7868991452849,16.636434624897124,40.62910020597372,81.88157192624462
117,251.64037229372082,0.0,396.4292627930452,16.168082883478082,40.69515250591271,78.86919690409256
118,225.98843764242974,0.0,344.07966136091494,15.658796429691249,40.0074924804367,76.85682497295377
119,209.8140354265797,0.0,308.64027832105086,14.551666085202204,43.1938442233805,79.09578028542191
120,194.24751810118752,0.0,305.53691659428796,13.307080967012613,45.0024957168195,81.10657505157423
121,199.34161703559013,0.0,326.59700374275866,12.725909711545947,46.65893227869663,84.09586280560663
122,206.71391291117146,0.0,347.365401427479,13.111579156156685,47.57405668805612,86.68137950199416
123,197.5040491773568,0.0,299.84671098210634,13.4744847604397,45.27068452282607,82.49112373835733
124,201.63357213150368,0.0,310.15033228779447,15.357871726442633,48.31345137175946,90.08137982222746
125,193.59691467757344,0.0,284.6152716938317,16.31337107945242,51.1665111420926,93.99615242373855
126,207.32818401580462,0.0,318.3123501545493,16.757581516500586,47.58707212453248,95.48514313068796
127,226.26465186256524,0.0,343.56490478957187,17.633688143552302,45.6040030110711,90.87037345247884
128,262.5141366829104,0.0,397.8414914760266,17.492216250104438,42.57462700419779,84.42393388745744
129,260.45712546830293,0.0,396.4838534388132,17.023864794539605,42.6408531668317,81.41162134133559
130,234.8103559160185,0.0,344.1342530943852,16.514578345563766,41.953149481615036,79.39920016178974
131,218.63426641208926,0.0,308.6948723052368,15.407447936660276,45.13950015427032,81.63815300168541
132,203.06625767533532,0.0,305.59151034148897,14.162862818762578,46.948126467529924,83.64897094463716
133,208.1561872906215,0.0,326.65159419807236,13.581691464186333,48.60459891160711,86.63826414010413
134,215.5317777268921,0.0,347.41999159006576,13.967360951147691,49.51969423883212,89.22376663411579
135,206.3233953600988,0.0,299.9013035230525,14.330266497962675,47.216331518765195,85.03350156285939
136,210.4510822767447,0.0,310.2049242293901,16.213653575756375,50.259095535815824,92.62377351826586
137,202.41343464971115,0.0,284.66986273729617,17.16915291308456,53.11222197901301,96.53855991427963
138,216.1436184811481,0.0,318.36694068872885,17.613363293058818,49.53277495511887,98.02755349152201
139,235.0818613861371,0.0,343.6194943837957,18.48946994116494,47.54965097578915,93.41276265992668
140,271.3315054016751,0.0,397.8960830133729,18.347998150081374,44.520380962069275,86.96636085094562
141,269.2756496799853,0.0,396.53844541721986,17.879646618980168,44.58653851407564,83.9540260358848
142,243.62628490401303,0.0,344.1888447880738,17.370360168733033,43.89885205809959,81.94162241042756
143,227.45104318441201,0.0,308.7494634097758,16.263229776850928,47.08520315311786,84.1805761316463
144,211.8837838129828,0.0,305.6461015080613,15.018644658876095,48.89383940311468,86.19138581346606
145,216.97580831855458,0.0,326.70618622633265,14.437473330489347,50.55029768716596,89.18067706938959
146,224.34974339024632,0.0,347.47458369495047,14.823142806259645,51.465404490938575,91.76618462569219
147,215.14061670494544,0.0,299.95589500537534,15.186048368260431,49.16203804357082,87.57592287204113
148,219.26922614563358,0.0,310.2595158685997,17.06943541651366,52.20480317815418,95.16618917020156
149,211.23207603485085,0.0,284.72445461160146,18.024934757985672,55.057903310548795,99.08097064930661
150,224.96280528331508,0.0,318.42153269634514,18.469145153041588,51.478459446157046,100.56996320346256
151,243.90015630352983,0.0,343.6740866374557,19.34525179558413,49.495357118290045,95.95517991177437
152,280.1497203308362,0.0,397.95067475839903,19.203779977451013,46.46604527698446,89.50876464504074
153,278.0932840273246,0.0,396.59303704679365,18.735428466310136,46.532229904484026,86.49643776751434
154,252.44522323138864,0.0,344.2434364921756,18.226142016398946,45.84453664941278,84.48402788508264
155,236.26955553931973,0.0,308.8040552680941,17.11901162001897,49.03088757775591,86.72298129216281
156,220.7019196464261,0.0,305.7006933501417,15.87442650206452,50.83951990646429,88.73379391857819
157,225.79289156638714,0.0,326.7607778428566,15.293255166757257,52.49598377842081,91.72308586583205
158,233.16765838232257,0.0,347.5291752914172,15.678924645484765,53.41108605325677,94.30859161773306
159,223.9589056826936,0.0,300.01048676480457,16.041830203472735,51.10772107677641,90.1183286815557
160,228.0870515976596,0.0,310.314107586962,17.925217259531973,54.15048577035303,97.70859699618332
161,220.04965150793984,0.0,284.77904626842485,18.880716599908983,57.00359628565742,101.62338022786993
162,233.7801067095393,0.0,318.47612431827287,19.32492699097961,53.42415117444593,103.11237314669451
163,252.7179058606592,0.0,343.7286781949788,20.201033634992317,51.44104030236279,98.49758716748391
164,288.9675100783575,0.0,398.0052664490627,20.059561824006984,48.41174496728301,92.05117669762791
165,286.9113654903957,0.0,396.6476287676783,19.591210307591638,48.477918910106496,89.03884699084892
166,261.2626495047191,0.0,344.2980281935517,19.081923857591672,47.790228338130596,87.02643933865144
167,245.0871958441407,0.0,308.85864692910224,17.974793462400246,50.97657933224797,89.26539285770309
168,229.5197491358924,0.0,305.7552850154004,16.730208344440413,52.785213208396186,91.27620443454764
169,234.6112499315065,0.0,326.8153695671571,16.149037010961877,54.44167487522362,94.26549613538391
170,241.98559883437568,0.0,347.58376702096785,16.53470648890795,55.35677893729282,96.85100253044531
171,232.77665822422006,0.0,300.06507845169807,16.897612047956294,53.053413380363,92.66074001576729
172,236.90503703945237,0.0,310.36869928460516,18.78099910195282,56.09617824797206,100.25100761164593
173,228.8677625526025,0.0,284.83363798217664,19.73649844261918,58.949284665917,104.16579021864284
174,242.598355450094,0.0,318.530716041159,20.180708834742912,55.36984004673218,105.65478300748505
175,261.53592943613205,0.0,343.7832699347236,21.056815478367128,53.386732546413356,101.0399979862142
176,297.78551346001467,0.0,398.05985815395655,20.915343665493012,50.35743069755839,94.59358580656044
177,295.72922229846273,0.0,396.7022204646614,20.446992150471424,50.42360885682595,91.5812571082395
178,270.0808355153692,0.0,344.3526198956414,19.93770570049492,49.73591722603261,89.56884866109795
179,253.90527431385243,0.0,308.9132386417586,18.830575304989427,52.92226819419379,91.80780214023851
180,238.33773254905773,0.0,305.8098767269442,17.58599018703102,54.730901459683025,93.81861409119179
181,243.42896760908368,0.0,326.8699612632461,17.004818853069242,56.38736399671031,96.80790587986107
182,250.8035264939663,0.0,347.6383587156826,17.39048833122181,57.30246735349196,99.39341204567457
183,241.59468030017112,0.0,300.11967015757875,17.753393889989955,54.999102025622214,95.20314938075742
184,245.7229420937767,0.0,310.4232909876721,19.636780944531537,58.04186682455365,102.79341723282677
185,237.685604497286,0.0,284.8882296810268,20.59228028512144,60.89497485942051,106.70820006248793
186,251.41612820895162,0.0,318.58530773761817,21.036490676966892,57.3155300460695,108.197192897661
187,270.3538153300434,0.0,343.8378616267698,21.91259732069376,55.33242121516699,103.58240753494238
188,306.60340950038574,0.0,398.11444985512526,21.771125508318747,52.303121936812865,97.13599596472844
189,304.54719198529295,0.0,396.7568121679009,21.302773992928863,52.369298432164676,94.12366690695299
190,278.8986397931065,0.0,344.4072115975442,20.79348754294616,51.681607219207564,92.11125874316113
191,262.7231326259442,0.0,308.9678303408955,19.686357147523662,54.86795819761171,94.35021223652755
192,247.15563862267362,0.0,305.86446842637224,18.441772029564873,56.67659170408246,96.36102405413362
193,252.24700720255902,0.0,326.9245529667197,17.860600695730792,58.33305389770681,99.35031581149572
194,259.6214605811784,0.0,347.69295041951585,18.246270173828798,59.24815753281281,101.9358220590223
195,250.4125669475229,0.0,300.1742618584892,18.60917573267098,56.944792114550154,97.74555944765636
196,254.54088753909105,0.0,310.47788268931913,20.492562787068533,59.987556940583524,105.33582720840916
197,246.50358165227996,0.0,284.94282138377764,21.448062127678643,62.840664337372,109.25060995870392
198,260.23414012662755,0.0,318.6398994409948,21.892272519597626,59.261219600643905,110.73960277736286
199,279.1717704025803,0.0,343.8924533313015,22.76837916329737,57.278111294823454,106.12481753634977
200,315.4213594747953,0.0,398.16904155726905,22.626907350790468,54.24881100208452,99.67840574890728
201,313.36510495575834,0.0,396.8114038695026,22.158555835497914,54.31498815405967,96.6660768192557
202,287.7166358740012,0.0,344.46180329949584,21.649269385516845,53.62729677621378,94.65366855446672
203,271.54110155707144,0.0,309.0224220435712,20.542138990072417,56.81364775057581,96.89262204276251
204,255.97358355584103,0.0,305.9190601289717,19.297553872113728,58.62228116194913,98.9034339078988
205,261.064885048164,0.0,326.9791446682602,18.716382538245906,60.27874349108899,101.89272567642004
206,268.43939143880755,0.0,347.74754212096224,19.10205201635832,61.19384701636114,104.47823189482081
207,259.23052164149084,0.0,300.2288535607006,19.464957575180946,58.89048163376981,100.28796926436708
208,263.3588126897984,0.0,310.5324743913377,21.34834462961656,61.933246449108076,107.87823705766876
209,255.32149087033798,0.0,284.99741308550733,22.30384397022133,64.78635409769846,111.79301983625288
210,269.05203187804346,0.0,318.6944911425607,22.748054362120882,61.20690933073302,113.28201266079807
211,287.98969071605313,0.0,343.94704503256514,23.624161005827798,59.223800817701864,108.6672273764043
212,324.23928234984163,0.0,398.22363325915774,23.48268919335575,56.194500925264904,102.2208156663907
213,322.18304642357737,0.0,396.8659955715332,23.014337678037478,56.26067781811984,99.20848669107069
214,296.53453558266824,0.0,344.5163950014348,22.50505122805597,55.57298650534323,97.1960784622811
215,280.3590149072427,0.0,309.07701374532064,21.397920832617334,58.759337481300385,99.43503195238426
216,264.7915089638787,0.0,305.9736518307411,20.15333571465862,60.56797093020155,101.44584380057888
217,269.88284416460306,0.0,327.0337363703068,19.57216438079972,62.22443320586356,104.43513556512258
218,277.2573239191531,0.0,347.8021338230335,19.95783385890833,63.139536774478934,107.02064179390493
219,268.04844214517703,0.0,300.28344526257166,20.32073941773612,60.83617137781079,102.83037917025486
220,272.1767480376085,0.0,310.5870660932592,22.20412647216168,63.87893619736961,110.42064695195481
221,264.13943422356846,0.0,285.05200478750436,23.159625812767853,66.7320437465926,114.33542972045548
222,277.86998400745483,0.0,318.74908284460065,23.603836204672547,63.15259899155957,115.82442254290257
223,296.80762849435007,0.0,344.00163673468415,24.479942848377565,61.169490560299025,111.20963727397141
224,333.0572188410662,0.0,398.2782249611132,24.338471035896312,58.14019050989275,104.76322553635906
225,331.00097357279236,0.0,396.9205872734516,23.870119520584826,58.20636750500309,101.75089657731708
226,305.3524837139284,0.0,344.57098670337723,23.36083307060344,57.5186761665485,99.73848833569588
227,289.17695618427706,0.0,309.1316054473127,22.253702675163268,60.70502714187617,101.97744182515484
228,273.6094441823921,0.0,306.0282435327279,21.009117557204565,62.513660575967904,103.98825367938817
229,278.7007624462017,0.0,327.0883280722211,20.427946223343305,64.17012287273363,106.97754544534959
230,286.0752555841585,0.0,347.85672552494134,20.81361570145292,65.08522642424467,109.56305167043156
231,276.8663798279005,0.0,300.3380369645318,21.176521260279344,62.78186103313159,105.37278904435641
232,280.99467826184537,0.0,310.6416577952062,23.05990831470756,65.82462585102489,112.96305683019163
233,272.9573604254513,0.0,285.10659648943164,24.015407655313364,68.67773343946075,116.87783960228643
234,286.68790579971215,0.0,318.8036745465168,24.459618047216694,65.09828867971889,118.36683242548142
235,305.6255574973796,0.0,344.0562284365796,25.335724690922213,63.11518021618959,113.75204715103877
236,341.87514849079014,0.0,398.3328166630514,25.19425287844339,60.08588022812201,107.30563542326371
237,339.81890791644474,0.0,396.9751789753994,24.72590136313012,60.15205718287978,104.29330645841956
238,314.17040751507216,0.0,344.62557840531866,24.216614913148693,59.464365854558366,102.28089822137207
239,297.9948834293526,0.0,309.1861971492412,23.109484517708932,62.65071683013445,104.51985171106064
240,282.42737447159465,0.0,306.0828352346578,21.864899399750218,64.45935027007037,106.53066356314152
241,287.51870124542165,0.0,327.1429197741699,21.283728065889576,66.11581255850804,109.5199553285976
242,294.8931876588346,0.0,347.91131722689187,21.66939754399893,67.03091611676888,112.10546155499851
243,285.6843088789513,0.0,300.39262866646874,22.03230310282572,64.72755072346364,107.91519892978776
244,289.81261106044116,0.0,310.6962494971465,23.91569015725323,67.77031554201419,115.505466714149
245,281.77529524509424,0.0,285.16118819137716,24.87118949785913,70.62342311497567,119.42024948496271
246,295.50584283498824,0.0,318.8582662484651,25.315399889762826,67.04397835709203,120.9092423078911
247,314.4434909095757,0.0,344.1108201385333,26.191506533468214,65.06086990629679,116.29445703541296
248,350.6930815780522,0.0,398.387408364994,26.050034720988744,62.03156989362878,109.8480453041315
249,348.6368386452246,0.0,397.0297706773394,25.581683205675944,62.0977468643107,106.83571634135549
250,322.9883435409757,0.0,344.68017010726044,25.072396755694534,61.41005553199048,104.82330810267777
251,306.81281772483953,0.0,309.24078885118627,23.965266360254663,64.59640650746853,107.06226159228449
252,291.2453072375484,0.0,306.13742693660254,22.720681242295953,66.40503994509818,109.07307344513258
253,296.3366297354847,0.0,327.1975114761097,22.139509908435148,68.0615022368223,112.06236521076879
254,303.71111952767035,0.0,347.9659089288312,22.525179386544576,68.9766057924195,114.6478714366996
255,294.50224226701914,0.0,300.44722036841165,22.888084945371265,66.67324039997935,110.45760881118072
256,298.63054256554074,0.0,310.75084119908854,24.771471999798962,69.71600521827052,118.04787659606735
257,290.593225734711,0.0,285.21577989331774,25.72697134040484,72.56911279733858,121.96265936733772
258,304.32377221135164,0.0,318.91285795040494,26.171181732308437,68.98966803872163,123.45165219036112
259,323.26142210636937,0.0,344.16541184047173,27.047288376013856,67.00655958290122,118.83686691718277
260,359.5110129381103,0.0,398.44200006693535,26.90581656353456,63.977259579941155,112.39045518715109
261,357.45477119031096,0.0,397.08436237928146,26.43746504822164,64.04343654433903,109.37812622363796
262,331.80627342450214,0.0,344.734761809202,25.928178598240226,63.35574521359682,107.36571798554128
263,315.63074847782036,0.0,309.29538055312685,24.82104820280038,66.54209618911356,109.60467147517716
264,300.06323875904894,0.0,306.19201863854335,23.576463084841677,68.35072962765332,111.61548332775179
265,305.15456340542283,0.0,327.2521031780517,22.99529175098091,70.00719191808052,114.60477509332382
266,312.52905149993126,0.0,348.0205006307733,23.380961229090317,70.92229547472886,117.19028131942221
267,303.32017347593614,0.0,300.5018120703528,23.74386678791703,68.61893008194731,113.00001869401314
268,307.44847472056233,0.0,310.8054329010298,25.62725384234468,71.66169490034085,120.59028647871251
269,299.41115839996576,0.0,285.27037159525946,26.58275318295057,74.51480247699908,124.5050692498201
270,313.1417054359648,0.0,318.9674496523469,27.026963574854182,70.93535771867153,125.99406207280964
271,332.0793544163004,0.0,344.2200035424141,27.903070218559602,68.95224926483418,121.37927679988087
272,368.3289451660085,0.0,398.4965917688768,27.761598406080257,65.92294925804312,114.93286506940372
273,366.27270282278727,0.0,397.13895408122283,27.29324689076736,65.98912622492081,111.92053610615334
274,340.62420639428933,0.0,344.7893535111435,26.783960440785947,65.30143489355589,109.90812786784954
275,324.4486810107468,0.0,309.3499722550686,25.676830045346104,68.48778586905736,112.14708135747505
276,308.8811709058297,0.0,306.246610340485,24.432244927387394,70.29641930723797,114.15789321014714
277,313.97249447271304,0.0,327.30669487999313,23.851073593526625,71.95288159817697,117.14718497574205
278,321.34698342022585,0.0,348.07509233271463,24.236743071636035,72.86798515441049,119.73269120178068
279,312.13810577977574,0.0,300.5564037722944,24.599648630462738,70.56461976176368,115.5424285763325
280,316.26640654902815,0.0,310.8600246029714,26.48303568489041,73.60738458011683,123.1326963610986
281,308.22908997206287,0.0,285.324963297201,27.438535025496286,76.46049215772605,127.04747913226416
282,321.9596367270102,0.0,319.0220413542884,27.882745417399896,72.8810473992843,128.5364719552658
283,340.8972861669313,0.0,344.27459524435545,28.75885206110532,70.89793894466438,123.92168668224804
284,377.14687695785705,0.0,398.5511834708185,28.617380248625985,67.86863893938512,117.47527495192972
285,375.0906349138079,0.0,397.1935457831646,28.149028733313084,67.93481590528421,114.46294598858566
286,349.44213781337294,0.0,344.8439452130852,27.639742283331675,67.24712457416504,112.45053775035568
287,333.2666126493328,0.0,309.40456395701017,26.532611887891825,70.43347554967255,114.68949123998492
288,317.6991027384362,0.0,306.3012020424265,25.28802676993312,72.24210898799487,116.70030309262226
289,322.7904268477136,0.0,327.36128658193473,24.70685543607235,73.89857127873191,119.689594858209
290,330.1649153666312,0.0,348.1296840346563,25.092524914181762,74.81367483512913,122.27510108426893
291,320.95603753346734,0.0,300.610995474236,25.45543047300847,72.51030944242915,118.08483845883468
292,325.0843385415731,0.0,310.914616304913,27.338817527436124,75.55307426079824,125.67510624357705
293,317.04702209342133,0.0,285.37955499914256,28.29431686804201,78.40618183803215,129.58988901472193
294,330.7775689895841,0.0,319.07663305622987,28.73852725994562,74.82673707963545,131.07888183771922
295,349.71521819858475,0.0,344.329186946297,29.614633903651036,72.84362862532437,126.4640965647332
