,Date,TotalRew_proj,NG_proj,Coal_proj,TotalNet_proj,Solar_proj,Wind_proj,monthcnt
127,2030-06-01,90.87037345247884,226.26465186256524,0.0,343.56490478957187,17.633688143552302,45.6040030110711,127
128,2030-07-01,84.42393388745744,262.5141366829104,0.0,397.8414914760266,17.492216250104438,42.57462700419779,128
129,2030-08-01,81.41162134133559,260.45712546830293,0.0,396.4838534388132,17.023864794539605,42.6408531668317,129
130,2030-09-01,79.39920016178974,234.8103559160185,0.0,344.1342530943852,16.514578345563766,41.953149481615036,130
131,2030-10-01,81.63815300168541,218.63426641208926,0.0,308.6948723052368,15.407447936660276,45.13950015427032,131
132,2030-11-01,83.64897094463716,203.06625767533532,0.0,305.59151034148897,14.162862818762578,46.948126467529924,132
133,2030-12-01,86.63826414010413,208.1561872906215,0.0,326.65159419807236,13.581691464186333,48.60459891160711,133
134,2031-01-01,89.22376663411579,215.5317777268921,0.0,347.41999159006576,13.967360951147691,49.51969423883212,134
135,2031-02-01,85.03350156285939,206.3233953600988,0.0,299.9013035230525,14.330266497962675,47.216331518765195,135
136,2031-03-01,92.62377351826586,210.4510822767447,0.0,310.2049242293901,16.213653575756375,50.259095535815824,136
137,2031-04-01,96.53855991427963,202.41343464971115,0.0,284.66986273729617,17.16915291308456,53.11222197901301,137
138,2031-05-01,98.02755349152201,216.1436184811481,0.0,318.36694068872885,17.613363293058818,49.53277495511887,138
139,2031-06-01,93.41276265992668,235.0818613861371,0.0,343.6194943837957,18.48946994116494,47.54965097578915,139
140,2031-07-01,86.96636085094562,271.3315054016751,0.0,397.8960830133729,18.347998150081374,44.520380962069275,140
141,2031-08-01,83.9540260358848,269.2756496799853,0.0,396.53844541721986,17.879646618980168,44.58653851407564,141
142,2031-09-01,81.94162241042756,243.62628490401303,0.0,344.1888447880738,17.370360168733033,43.89885205809959,142
143,2031-10-01,84.1805761316463,227.45104318441201,0.0,308.7494634097758,16.263229776850928,47.08520315311786,143
144,2031-11-01,86.19138581346606,211.8837838129828,0.0,305.6461015080613,15.018644658876095,48.89383940311468,144
145,2031-12-01,89.18067706938959,216.97580831855458,0.0,326.70618622633265,14.437473330489347,50.55029768716596,145
146,2032-01-01,91.76618462569219,224.34974339024632,0.0,347.47458369495047,14.823142806259645,51.465404490938575,146
147,2032-02-01,87.57592287204113,215.14061670494544,0.0,299.95589500537534,15.186048368260431,49.16203804357082,147
148,2032-03-01,95.16618917020156,219.26922614563358,0.0,310.2595158685997,17.06943541651366,52.20480317815418,148
149,2032-04-01,99.08097064930661,211.23207603485085,0.0,284.72445461160146,18.024934757985672,55.057903310548795,149
150,2032-05-01,100.56996320346256,224.96280528331508,0.0,318.42153269634514,18.469145153041588,51.478459446157046,150
151,2032-06-01,95.95517991177437,243.90015630352983,0.0,343.6740866374557,19.34525179558413,49.495357118290045,151
